sampleid,doi,doilink,TF_mat_complete,dZT_mean,dZT_std_ddof0,dZT_std_ddof1,dZT_std_ddof2,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
287,10.1063/1.2803847,https://doi.org/10.1063/1.2803847,True,0.04713825013432003,0.03370220029698244,0.03374582775899768,0.03378962508795352,0.04909885644282838,0.05794698379194248,0.06357840265957433,0.06755062274256128,0.10382425282170538,0.10382425282170538,-0.015807452796192806,303.0,303.0,303.0,689.0,704.0,689.0,0.0009235364435540258,0.0008364816254894909,0.001081398216642287,0.0009564380560180768,8.705481806453499e-05,0.00012496016062421014,0.48260339842782524,0.426667557617691,0.712075,0.6047170848808151,0.05593584081013425,0.10735791511918491,0.24333758442148895,0.17169062263582036
288,10.1021/cm802367f,https://doi.org/10.1021/cm802367f,True,-0.011769974183634761,0.006300036299077026,0.006307906428690297,0.006315806126749704,0.011769974183634761,0.01335000935030073,0.014712821889078655,0.015860311257756107,0.027867871411252354,-0.002992675813040968,-0.027867871411252354,326.0,325.0,326.0,726.0,820.0,726.0,0.0013273565898813395,0.0013352869115539033,0.0014715263465597042,0.0014970053959764713,-7.930321672563762e-06,-2.547904941676703e-05,0.7756747253033219,0.719090898275872,1.09661426844014,1.06424055412776,0.05658382702744991,0.03237371431238012,0.03875430975147891,0.02618568828557051
289,10.1063/1.2936277,https://doi.org/10.1063/1.2936277,True,0.00802007045471712,0.007743049382189936,0.007750850945259287,0.007758676137504944,0.008877814477019127,0.01114793002461257,0.012826170850921179,0.014128524954563725,0.026394630715172562,0.026394630715172562,-0.011372131232653016,300.0,297.0,300.0,796.0,798.0,796.0,0.0014655357429153393,0.0014541287513070431,0.0017289553281165193,0.0017104793671451565,1.1406991608296172e-05,1.8475960971362816e-05,0.8355763649541809,0.8290811135871096,1.275,1.2709191292664157,0.0064952513670712975,0.004080870733584208,0.03183600528659171,0.020768143391159552
290,10.1002/anie.200803934,https://doi.org/10.1002/anie.200803934,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,10.1063/1.2180432,https://doi.org/10.1063/1.2180432,True,-0.011593971699721274,0.0009684082512547579,0.0009692802984834702,0.0009701547057866725,0.011593971699721274,0.011634345461393008,0.01167524617355908,0.011716662060696556,0.014275006284996228,-0.009436294497183528,-0.014275006284996228,345.0,299.0,345.0,901.0,900.0,900.0,0.000813514902037035,0.0008619451949718096,0.0010121535051834318,0.0010294036123869655,-4.843029293477455e-05,-1.7250107203533715e-05,0.5117340571022347,0.5534153884829258,0.7589020527026065,0.7706936359433307,-0.04168133138069108,-0.011791583240724268,0.025794379018133584,0.018522283848268175
292,10.1063/1.4896520,https://doi.org/10.1063/1.4896520,True,0.0038858314247854535,0.01574021193353394,0.015751402985024872,0.015762617940511214,0.012206040076615753,0.0162127714341014,0.019827586999675923,0.023135576070629663,0.05779127333698808,0.02486167073624551,-0.05779127333698808,324.0,321.0,324.0,1027.0,1028.0,1027.0,0.0014437875804586791,0.0014347870101691243,0.002556483847369027,0.002602841721678818,9.00057028955484e-06,-4.635787430979114e-05,1.0500393301046698,1.0472091177234117,2.62806539509536,2.6731184481641463,0.0028302123812580238,-0.045053053068786486,0.05518599137355093,0.0216194210835207
293,10.1016/j.nanoen.2012.02.010,https://doi.org/10.1016/j.nanoen.2012.02.010,True,-0.056319839528096174,0.046087416120450524,0.04612179689070788,0.046156254719115955,0.05979232943894827,0.07277344466994859,0.08231210425007109,0.08947848610597224,0.1621496808118268,0.026074579915111473,-0.1621496808118268,302.0,303.0,303.0,973.0,974.0,973.0,0.0012579384363118594,0.0013287366426938546,0.0017593429158110883,0.0019246908633820164,-7.079820638199522e-05,-0.00016534794757092812,0.8494156656113461,0.9034277362412224,1.7136,1.872724210070702,-0.05401207062987634,-0.159124210070702,0.1794827348189048,0.08658492261693197
294,10.1002/adma.201302660,https://doi.org/10.1002/adma.201302660,True,0.0033929595082395317,0.016135380377650256,0.016182767793565766,0.016230575188099988,0.007289986564020763,0.016488258675676274,0.03165002177009422,0.04711545242180996,0.1687526956375729,0.1687526956375729,-0.04090562970346934,300.0,300.0,300.0,489.0,470.0,470.0,0.001287879072455136,0.0012443964160097094,0.005646327356853645,0.005651992581576081,4.348265644542673e-05,-5.665224722436156e-06,0.494422369950372,0.4870683680992367,2.258530942741458,2.2607970326304327,0.007354001851135272,-0.0022660898889745873,0.3464661363580702,0.07464301005439196
295,10.1038/NMAT3273,https://doi.org/10.1038/NMAT3273,True,-0.0018917709317362915,0.004111293934441483,0.004114192273845834,0.0041170967516335364,0.003880763149888624,0.004525652999682777,0.005031130030849603,0.005502962858181879,0.013546319375034671,0.006299781575965557,-0.013546319375034671,290.0,291.0,291.0,1001.0,1000.0,1000.0,0.0010327611491328258,0.0010373748178818456,0.00153157894736842,0.0015296989707916772,-4.613668749019802e-06,1.8799765767428533e-06,0.7110897142428159,0.7134321265129758,1.53157894736842,1.5312286697624689,-0.002342412270159966,0.00035027760595118806,0.018987537667030322,0.008846699152476056
296,10.1038/am.2015.91,https://doi.org/10.1038/am.2015.91,True,-0.011161440087871895,0.023392073381570882,0.02340926711662407,0.023426498820920384,0.019536351873814615,0.02591846526945511,0.03085816387480362,0.034679666099281144,0.0698304864617949,0.026076275222571832,-0.0698304864617949,303.0,300.0,303.0,983.0,1004.0,983.0,0.0006387448867313563,0.0006367872180747631,0.0010809097088713112,0.0010934100347856695,1.9576686565932243e-06,-1.250032591435836e-05,0.45757970407178855,0.4517981977393929,1.08421,1.0748220641943131,0.005781506332395658,0.009387935805686753,0.15456123289379445,0.06496934589274538
297,10.1016/j.nanoen.2015.02.008,https://doi.org/10.1016/j.nanoen.2015.02.008,True,0.05591981853331037,0.04628416776163358,0.04631895481484338,0.0463538204237056,0.056537374242893436,0.07258960180484117,0.08276021760744327,0.08975851704620133,0.1367370189231829,0.1367370189231829,-0.007615531517301516,308.0,308.0,308.0,973.0,974.0,973.0,0.0011236447187862875,0.0010432152932526165,0.002127162512756827,0.0020404162362042517,8.042942553367093e-05,8.67462765525755e-05,0.7951194531314645,0.7372826123244398,2.07185628742515,1.9853249978267369,0.05783684080702467,0.08653128959841294,0.18546079432429644,0.06887387156907003
298,10.1007/s40243-014-0026-5,https://doi.org/10.1007/s40243-014-0026-5,True,0.00261518430248439,0.0030114524357663787,0.003015158840166991,0.0030188789635315037,0.003119796668592179,0.003988487772181835,0.004673483157461068,0.005224952621843461,0.010033540461851342,0.010033540461851342,-0.002407256192606899,459.0,420.0,459.0,865.0,870.0,865.0,0.0010572273316394472,0.0010733953534159816,0.0011593119207922054,0.001146873508335441,-1.616802177653435e-05,1.2438412456764305e-05,0.6933937088959735,0.7185436645586176,0.960092272202998,0.9516922474277777,-0.025149955662644108,0.008400024775220283,0.013963717108291088,0.01054284143741832
299,10.1039/c3ta12508d,https://doi.org/10.1039/c3ta12508d,True,-0.002996619635426778,0.009308112745299567,0.009314047149947874,0.00931999291956073,0.006656930294085327,0.009778583339044238,0.012689514447832615,0.01540125820256387,0.051629133421561835,0.051629133421561835,-0.03387021839280456,25.0,114.0,114.0,898.0,899.0,898.0,0.00053580639287247,0.0004882560926897877,0.0012959878288194015,0.0013218851795356085,4.7550300182682304e-05,-2.589735071620693e-05,0.33645353225308106,0.30439183704034034,1.16421248835041,1.1870528912229763,0.032061695212740715,-0.02284040287256639,0.16961405379185496,0.043493540855092196
300,10.1039/c6ta06445k,https://doi.org/10.1039/c6ta06445k,True,-0.04557569441412596,0.09038088025678877,0.09047067747740481,0.09056074288296155,0.05014334331286903,0.10122177353376982,0.14204548636392744,0.17149076652112616,0.37954943054674745,0.03739645324808294,-0.37954943054674745,315.0,299.0,315.0,818.0,823.0,818.0,0.0011665880296983233,0.0012478327963420578,0.0018317050638431951,0.0018189997570881276,-8.124476664373445e-05,1.2705306755067536e-05,0.6485714654970711,0.6949854291994829,0.986105,1.0087948473678299,-0.0464139637024118,-0.022689847367829863,0.5461257381812025,0.37624045318736143
301,10.1002/adma.201605887,https://doi.org/10.1002/adma.201605887,True,-0.0013763596381136615,0.024609978956551634,0.024630209111185665,0.024650489237397318,0.01571254550013378,0.024648436666355588,0.030968130900839573,0.03548788366950522,0.06843884845982484,0.06843884845982484,-0.06421033398483855,307.0,300.0,307.0,915.0,921.0,915.0,0.0011123436015298633,0.0011178751143053843,0.0017875424060469754,0.0018575220223693103,-5.5315127755210716e-06,-6.997961632233493e-05,0.7765133321156199,0.7781841886357093,1.58260038240917,1.6086140713718227,-0.0016708565200893588,-0.02601368896265277,0.08794685044913328,0.04254522553160332
302,10.1016/j.jallcom.2017.02.295,https://doi.org/10.1016/j.jallcom.2017.02.295,True,0.002645430682812257,0.009594848577403484,0.009608624390064668,0.009622459709527305,0.006204950890571899,0.00995286002719149,0.013373883762854264,0.0160043664735879,0.030905114926179977,0.030905114926179977,-0.007498044540056509,323.0,320.0,323.0,671.0,673.0,671.0,0.000318618706732452,0.00031212914611713236,0.0009215482912332838,0.0008656879578635829,6.489560615319668e-06,5.58603333697009e-05,0.17540719554266665,0.17138577214879605,0.620202,0.5808766197264641,0.004021423393870599,0.03932538027353594,0.18032485741785118,0.05320426726889654
303,10.1126/science.aax5123,https://doi.org/10.1126/science.aax5123,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,10.1016/j.nanoen.2019.02.045,https://doi.org/10.1016/j.nanoen.2019.02.045,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,10.1021/jacs.8b09147,https://doi.org/10.1021/jacs.8b09147,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,10.1002/adfm.202008851,https://doi.org/10.1002/adfm.202008851,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,10.1002/aenm.201902435,https://doi.org/10.1002/aenm.201902435,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,10.1002/aenm.202100544,https://doi.org/10.1002/aenm.202100544,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,10.1002/adfm.202009681,https://doi.org/10.1002/adfm.202009681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,10.1002/adma.202008773,https://doi.org/10.1002/adma.202008773,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,10.1002/aenm.202100190,https://doi.org/10.1002/aenm.202100190,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,10.1038/s41563-021-01064-6,https://doi.org/10.1038/s41563-021-01064-6,True,0.006319830801031847,0.010483163025070819,0.010494238741868462,0.01050534963830177,0.00751132074476658,0.012240791165765503,0.017215337222916127,0.02173355121267128,0.05909790852634922,0.05909790852634922,-0.0070995339108863575,311.0,304.0,311.0,784.0,784.0,784.0,0.002666198225973175,0.002685703269099993,0.003931020408163266,0.003934030652499902,-1.9505043126818045e-05,-3.010244336636332e-06,1.5826275461452486,1.597285020878007,3.08192,3.0842800315599233,-0.014657474732758358,-0.002360031559923037,0.03699897498185006,0.0191610061089231
331,10.1126/science.aaq1479,https://doi.org/10.1126/science.aaq1479,True,-0.04358451524064571,0.013565094937541067,0.013579518221719105,0.01359398761124927,0.04358451524064571,0.045646706008501646,0.047497315355550844,0.049106449514703325,0.07430623230969502,-0.024513112361865985,-0.07430623230969502,303.0,302.0,303.0,773.0,774.0,773.0,0.0019488893633755463,0.002030389187021431,0.003627936592553101,0.0036829664759452634,-8.149982364588464e-05,-5.5029883392162214e-05,1.1430085992480092,1.18494186951378,2.8080229226361,2.8469330859056887,-0.04193327026577087,-0.038910163269588516,0.06270875746857124,0.026100449173731156
332,10.1016/j.joule.2019.01.001,https://doi.org/10.1016/j.joule.2019.01.001,True,5.3719805749677834e-05,0.027233161868774693,0.027262303837379022,0.027291539560350797,0.016600323773977077,0.027233214852242726,0.03571216248341715,0.042291286877214396,0.087009777251428,0.087009777251428,-0.04806919791415143,307.0,306.0,307.0,774.0,777.0,774.0,0.0010549280123369822,0.0010464902136735593,0.003196814684648739,0.0031654856901281846,8.437798663422967e-06,3.132899452055419e-05,0.6635187317793955,0.6532817280693225,2.48392500997207,2.450085924159215,0.010237003710072967,0.033839085812854997,0.13318875075317432,0.035512949318823074
333,10.1063/1.4965865,https://doi.org/10.1063/1.4965865,True,0.07990390630845212,0.013408679244673465,0.013427766342228493,0.013446935183311264,0.07990390630845212,0.08102115108066801,0.08211387721835148,0.0831753964027707,0.10791954819137328,0.10791954819137328,0.052828589622693656,423.0,422.0,423.0,774.0,774.0,774.0,0.0012876432449811595,0.0011485427089319418,0.0014526987345292509,0.0013839640155216527,0.00013910053604921768,6.873471900759823e-05,0.7866238292694762,0.707944498112066,1.12301523656776,1.0691013849777762,0.07867933115741021,0.05391385158998374,0.15244069058968782,0.10094416648203729
334,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10.1038/s41467-021-21391-1,https://doi.org/10.1038/s41467-021-21391-1,True,-0.004194256406121219,0.0035034950618039393,0.0035111030947846994,0.0035187609077960667,0.004974300997837332,0.005465003609182108,0.005860423739439246,0.006185237113315508,0.01003426035022148,0.004687439267526572,-0.01003426035022148,311.0,310.0,311.0,541.0,541.0,541.0,0.0022000887139837205,0.002210601011868081,0.002286120892764344,0.0022976632048599746,-1.051229788436069e-05,-1.1542312095630392e-05,0.936027958153041,0.9413567123564239,1.15927113863849,1.1623260047830024,-0.005328754203382968,-0.003054866144512447,0.010659360281293908,0.008632913923400347
352,10.1038/s41467-021-21391-1,https://doi.org/10.1038/s41467-021-21391-1,True,0.0019633760531636486,0.0021722303323764335,0.0021768276503917805,0.002181454281860736,0.0023159837408300195,0.0029280420323200104,0.0033656334692171116,0.0036773576350375425,0.0057872118042314735,0.0057872118042314735,-0.002775316476696821,308.0,308.0,308.0,544.0,545.0,544.0,0.0022428536352882738,0.0022399910576817407,0.0025314367710244316,0.0025191660026116333,2.8625776065330927e-06,1.2270768412798224e-05,0.9400276401242673,0.9381734464643315,1.0086130461917624,1.0108728975570669,0.0018541936599357767,-0.0022598513653044883,0.006168594758295046,0.005724964847922206
353,10.1038/s41467-018-04958-3,https://doi.org/10.1038/s41467-018-04958-3,True,-0.013619273552814485,0.01001418799436457,0.010021692070347803,0.010029213041065162,0.013619273552814485,0.016904690866527777,0.019049668301324898,0.020581209505240998,0.03485617180499445,-0.0007766571770383979,-0.03485617180499445,305.0,302.0,305.0,972.0,972.0,972.0,0.0012750198221744432,0.001295336153368967,0.001478301227167155,0.0015053475336002926,-2.0316331194523887e-05,-2.7046306433137516e-05,0.8472171461278237,0.8634879430583562,1.41914191419141,1.4539980859964043,-0.01627079693053246,-0.03485617180499445,0.040366715117687295,0.023972639400765106
354,10.1038/nnano.2016.182,https://doi.org/10.1038/nnano.2016.182,True,-0.005932505474759803,0.0035438769292653488,0.0035471207532206984,0.0035503735010414964,0.00599262995467268,0.00691040410524842,0.0076208192735029165,0.008204098065163451,0.013833892369210066,0.001853934527101031,-0.013833892369210066,304.0,300.0,304.0,851.0,850.0,850.0,0.0018454224857714883,0.001860801087624019,0.0020720313518125225,0.0020833963256938256,-1.5378601852530623e-05,-1.136497388130311e-05,1.0928694634000522,1.1051958149457746,1.63080568720379,1.636068137053144,-0.01232635154572237,-0.0052624498493540894,0.012517141471340816,0.0084555722686021
355,10.1038/ncomms12167,https://doi.org/10.1038/ncomms12167,True,0.024336647653196892,0.03224157536474355,0.03226777738074195,0.032294043382145046,0.031364503333305524,0.040395440349082615,0.04674703583219496,0.05137866660113158,0.08686559787583548,0.08686559787583548,-0.07058125454099429,301.0,300.0,301.0,916.0,917.0,916.0,0.0021888455318265897,0.0021498891562911912,0.0029018598802049173,0.002825371232954769,3.89563755353985e-05,7.648864725014843e-05,1.4502839309492803,1.4263936323977402,2.43402781276162,2.5042272643226173,0.023890298551540123,-0.07019945156099716,0.060898756067647386,0.0346875857129254
356,10.1038/s41467-019-10476-7 ,https://doi.org/10.1038/s41467-019-10476-7 ,True,-0.008808197722142388,0.006879306807648941,0.0068856152058637075,0.0068919409905748375,0.009158584559665724,0.011176278864904876,0.012614715257347309,0.013680080991613391,0.02362163401880668,0.002823887096463751,-0.02362163401880668,328.0,325.0,328.0,873.0,874.0,873.0,0.0011808183021385064,0.0011954554161489907,0.001481546226428936,0.0014895794487669012,-1.4637114010484283e-05,-8.033222337965268e-06,0.7364801542521019,0.7468397304662449,1.29480833134496,1.3004028587735048,-0.010359576214142963,-0.0055945274285447155,0.031628786010165694,0.018164858573969756
357,10.1126/sciadv.abf2738,https://doi.org/10.1126/sciadv.abf2738,True,-0.007080676807581938,0.05823473826790215,0.05829461976266174,0.05835468636258735,0.04937123513447859,0.05866362352586564,0.06560719967891787,0.07098636516548992,0.12003556686991868,0.12003556686991868,-0.110737912012283,306.0,300.0,306.0,792.0,804.0,792.0,0.003072842902613729,0.003105076535139536,0.0041163760036598265,0.004036517708184663,-3.2233632525806907e-05,7.985829547516379e-05,1.7666257979914128,1.76971918203312,2.6463731775104744,2.5806204417940664,-0.0030933840417071146,0.06575273571640805,0.06782746555982815,0.046514227712801136
358,10.1126/science.abb3517,https://doi.org/10.1126/science.abb3517,True,0.009840669522032832,0.006545121188145092,0.006557793264264835,0.006570539230157222,0.009840669522032832,0.011818518858527567,0.013553822004733198,0.01497976940117862,0.025903078396978696,0.025903078396978696,0.001797189282909839,315.0,314.0,315.0,573.0,574.0,573.0,0.0042449789089937275,0.0042205061875244905,0.004827314479674713,0.004789580259028883,2.4472721469236992e-05,3.773422064582994e-05,1.8713694934829577,1.8602692725094883,2.55318606627017,2.5414646793184463,0.01110022097346941,0.011721386951723645,0.013924370401514858,0.010192185084360574
359,10.1126/science.aax5123,https://doi.org/10.1126/science.aax5123,True,0.03463028044336394,0.02120473019506653,0.02122325770423243,0.021241833863328504,0.03463028044336394,0.040606611607367615,0.045832658971459,0.05015451985208341,0.09101806549363256,0.09101806549363256,0.0020459240680317237,301.0,300.0,301.0,874.0,873.0,873.0,0.002190896950605859,0.0021339964269251523,0.0025114864763025224,0.002480771790710656,5.690052368070679e-05,3.0714685591866527e-05,1.246123113964326,1.2131633207892538,1.64280398196585,1.6180792188247914,0.03295979317507225,0.024724763141058537,0.07502540171954628,0.05625068564920996
360,10.1126/science.abe1292,https://doi.org/10.1126/science.abe1292,True,0.019169251476645277,0.014397052789627456,0.01440904533880363,0.01442106790688506,0.01947091985860046,0.023973638255429374,0.027401936912331958,0.030028447654658758,0.04889465326874154,0.04889465326874154,-0.00895576537723719,300.0,299.0,300.0,900.0,900.0,900.0,0.0015259552260508897,0.001499578096858002,0.00208815825778563,0.0020502690191264075,2.637712919288768e-05,3.7889238659222745e-05,1.010773544655603,0.9931235136701598,1.77136734964023,1.7290127802886408,0.017650030985443155,0.04235456935158921,0.04923320472802804,0.028278942658005735
361,10.1126/science.aax7792,https://doi.org/10.1126/science.aax7792,True,-0.0026061163379538415,0.005122456794755532,0.005130006477252899,0.0051375896395256795,0.004024556124580938,0.005747295536257647,0.0069793754634117,0.007929265251030932,0.018326822869766612,0.006419242382625815,-0.018326822869766612,2.0,2.0,2.0,341.0,351.0,341.0,0.0013661490807953872,0.0013040456212202037,0.002670940170940171,0.0025481215517417716,6.210345957518345e-05,0.00012281861919839938,0.31840658626452295,0.30386994566741987,0.9375,0.8689094491439441,0.014536640597103079,0.06859055085605592,0.060311403385134334,0.021091752296884713
362,10.1039/d0ee02638g,https://doi.org/10.1039/d0ee02638g,True,-0.0030170502223413978,0.003565727988301502,0.003569696523740455,0.0035736783392825633,0.0037407724780810954,0.004670868027539094,0.005424570172243995,0.006029405604570531,0.011302560175903809,0.0028747114207380298,-0.011302560175903809,324.0,323.0,324.0,773.0,773.0,773.0,0.001378668969376617,0.001385394983465456,0.0017850533393847167,0.0018003534072083508,-6.726014088839121e-06,-1.530006782363407e-05,0.8028941698310295,0.8072177701658463,1.37081850533807,1.3762331989774141,-0.004323600334816824,-0.005414693639344215,0.014001872349244306,0.008212678043446399
363,10.1039/d0ee03459b,https://doi.org/10.1039/d0ee03459b,True,0.0020007264136188774,0.010846176247146575,0.010858989218238147,0.010871847706127463,0.007287187999459384,0.011029163402829736,0.014108602753928612,0.01643435592087131,0.03075969356593844,0.03075969356593844,-0.007665578981071897,300.0,300.0,300.0,723.0,723.0,723.0,0.0018342869864664724,0.0018336666982811903,0.001956114180685712,0.0019288647657638939,6.202881852820658e-07,2.724941492181828e-05,0.9436372151664829,0.9416364887528641,1.41427055263577,1.3945692256472952,0.002000726413618814,0.01970132698847471,0.032666208174109354,0.02205677065020648
364,10.1039/d0ee02791j,https://doi.org/10.1039/d0ee02791j,True,0.012760028003930876,0.026817110586072813,0.026843860827722322,0.026870691280024804,0.024664272896319544,0.029698076281920328,0.03301843844190865,0.03560307180444393,0.06927128502511959,0.04755456273799408,-0.06927128502511959,300.0,299.0,300.0,801.0,801.0,801.0,0.0019188908426168165,0.0018953341215096871,0.0028844734691154074,0.0028620966150602668,2.3556721107129402e-05,2.2376854055140578e-05,1.1585907848735764,1.1477754088735226,2.0191314283807853,2.060284229842175,0.010815376000053778,-0.041152801461389554,0.06035264781731601,0.0336221983461117
365,10.1039/d0ee01349h,https://doi.org/10.1039/d0ee01349h,True,0.03164795170079068,0.00319725754195712,0.0032030444381708698,0.00320886287064701,0.03164795170079068,0.031809044352906636,0.03196177208446982,0.03210610641978742,0.03597705629197967,0.03597705629197967,0.024491590932254947,300.0,300.0,300.0,576.0,576.0,576.0,0.0029530344204294484,0.0028795888234267155,0.003590255636726425,0.003512770966861847,7.344559700273295e-05,7.748466986457836e-05,1.2461477420111602,1.2144997903103694,1.3888768557247,1.357314216874356,0.03164795170079082,0.03156263885034405,0.029622941542695215,0.02650606310956367
366,10.1039/c9ee01137d,https://doi.org/10.1039/c9ee01137d,True,0.005060127872801407,0.017856411293004228,0.017876924121471467,0.01789750780603466,0.014531015764525135,0.01855953443257752,0.021127123541455864,0.022949970796411475,0.04309856260022227,0.031024263355519777,-0.04309856260022227,332.0,323.0,332.0,767.0,773.0,767.0,0.001794002445719001,0.001784845918213695,0.0018798350197122256,0.0018595741297950882,9.15652750530611e-06,2.0260889917137403e-05,0.9801840887108817,0.9781990320821325,1.32046936114732,1.306895218207014,0.001985056628749149,0.013574142940306011,0.044059093483751866,0.0329778256127917
367,10.1039/c9ee03087e,https://doi.org/10.1039/c9ee03087e,True,-0.004339635848754305,0.010679977313822314,0.01068853156214113,0.010697106398307383,0.007920155463572626,0.011527981381124486,0.014672311134140659,0.01751436620231273,0.04579620128284212,0.02035612895028005,-0.04579620128284212,308.0,309.0,309.0,933.0,933.0,933.0,0.0009300012854937014,0.0009355556448634394,0.001527790344406029,0.001521236513168058,-5.554359369737915e-06,6.553831237971104e-06,0.6638717454768228,0.6672222345320202,1.37249823564539,1.3941428528510103,-0.0033504890551974142,-0.021644617205620165,0.06863710307100736,0.03284900194351625
368,10.1039/c9ee03897c,https://doi.org/10.1039/c9ee03897c,True,0.016951069583877536,0.010408491161276833,0.010418690567115816,0.010428920015399365,0.01696735273445467,0.019891592402113915,0.021649880402077867,0.022833463471472606,0.03200547180980573,0.03200547180980573,-0.0011257816942643606,302.0,300.0,302.0,812.0,814.0,812.0,0.0018153290901598356,0.0017893671300072435,0.002543568782011008,0.0025099624498908057,2.5961960152592108e-05,3.360633212020226e-05,1.0709044436006259,1.0548685191894043,1.838875848785878,1.813798031700041,0.01603592441122159,0.025077817085837006,0.030340721357766737,0.017645554383917576
369,10.1039/c8ee03386b,https://doi.org/10.1039/c8ee03386b,True,0.008913782178612528,0.016189930034891293,0.016204026624444652,0.016218160099983225,0.012036264231434887,0.018481594824647184,0.0228603626649047,0.02580053510563388,0.04554836493982095,0.04554836493982095,-0.011491377139899173,299.0,300.0,300.0,874.0,874.0,874.0,0.0010619196366998826,0.001050523464964399,0.0016012845229187872,0.0015498123080190422,1.1396171735483579e-05,5.1472214899745024e-05,0.6921668021202506,0.6822104459198881,1.39952267303102,1.3545359572086428,0.009956356200362504,0.04498671582237712,0.06676585680010196,0.03362654545818381
