sampleid,doi,doilink,TF_mat_complete,relerr_mean,relerr_L1,relerr_L2,relerr_L3,relerr_L4,relerr_Linf,relerr_Max,relerr_Min,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT
296,10.1038/am.2015.91,https://doi.org/10.1038/am.2015.91,True,-0.0016295414059966083,0.04501021622458263,0.05333771455579671,0.059328752309145714,0.0638545482694825,0.09729482100122183,0.09729482100122183,-0.0965616009884602,303.0,300.0,303.0,983.0,1004.0,983.0,0.0006387448867313563,0.0006367872180747631,0.0010809097088713112,0.0010934100347856695,1.9576686565932243e-06,-1.250032591435836e-05,0.45757970407178855,0.4517981977393929,1.08421,1.0748220641943131,0.005781506332395658,0.009387935805686753
297,10.1016/j.nanoen.2015.02.008,https://doi.org/10.1016/j.nanoen.2015.02.008,True,0.07722172444194138,0.07943667554696789,0.10713314606539874,0.13605312605601652,0.16258521732740183,0.36717068758192073,0.36717068758192073,-0.03430623755372006,308.0,308.0,308.0,973.0,974.0,973.0,0.0011236447187862875,0.0010432152932526165,0.002127162512756827,0.0020404162362042517,8.042942553367093e-05,8.67462765525755e-05,0.7951194531314645,0.7372826123244398,2.07185628742515,1.9853249978267369,0.05783684080702467,0.08653128959841294
298,10.1007/s40243-014-0026-5,https://doi.org/10.1007/s40243-014-0026-5,True,0.0035881395840633135,0.004366565017267927,0.005706068193817606,0.007023615816120398,0.008331794660746192,0.023052577636487288,0.023052577636487288,-0.004971511500163665,459.0,420.0,459.0,865.0,870.0,865.0,0.0010572273316394472,0.0010733953534159816,0.0011593119207922054,0.001146873508335441,-1.616802177653435e-05,1.2438412456764305e-05,0.6933937088959735,0.7185436645586176,0.960092272202998,0.9516922474277777,-0.025149955662644108,0.008400024775220283
299,10.1039/c3ta12508d,https://doi.org/10.1039/c3ta12508d,True,0.007560718360123544,0.03816011714309349,0.06605440484275676,0.0948176247360537,0.12181347172571821,0.4379992481962123,0.4379992481962123,-0.22525200063678347,25.0,114.0,114.0,898.0,899.0,898.0,0.00053580639287247,0.0004882560926897877,0.0012959878288194015,0.0013218851795356085,4.7550300182682304e-05,-2.589735071620693e-05,0.33645353225308106,0.30439183704034034,1.16421248835041,1.1870528912229763,0.032061695212740715,-0.02284040287256639
300,10.1039/c6ta06445k,https://doi.org/10.1039/c6ta06445k,True,-0.08431631331584627,0.09183223315345292,0.20655142594160444,0.2970923453123339,0.3633045863458595,0.8446003636006162,0.05873505152878484,-0.8446003636006162,315.0,299.0,315.0,818.0,823.0,818.0,0.0011665880296983233,0.0012478327963420578,0.0018317050638431951,0.0018189997570881276,-8.124476664373445e-05,1.2705306755067536e-05,0.6485714654970711,0.6949854291994829,0.986105,1.0087948473678299,-0.0464139637024118,-0.022689847367829863
301,10.1002/adma.201605887,https://doi.org/10.1002/adma.201605887,True,-0.0011047394836310373,0.021220732106471952,0.029351114949809125,0.036179829651645436,0.041917200896778084,0.10221065204325044,0.10221065204325044,-0.09388264757212275,307.0,300.0,307.0,915.0,921.0,915.0,0.0011123436015298633,0.0011178751143053843,0.0017875424060469754,0.0018575220223693103,-5.5315127755210716e-06,-6.997961632233493e-05,0.7765133321156199,0.7781841886357093,1.58260038240917,1.6086140713718227,-0.0016708565200893588,-0.02601368896265277
302,10.1016/j.jallcom.2017.02.295,https://doi.org/10.1016/j.jallcom.2017.02.295,True,0.021116425339009755,0.050041404109530285,0.08697131083030049,0.1269308992028064,0.16079712184978098,0.41543628921990017,0.41543628921990017,-0.07286951075529051,323.0,320.0,323.0,671.0,673.0,671.0,0.000318618706732452,0.00031212914611713236,0.0009215482912332838,0.0008656879578635829,6.489560615319668e-06,5.58603333697009e-05,0.17540719554266665,0.17138577214879605,0.620202,0.5808766197264641,0.004021423393870599,0.03932538027353594
303,10.1126/science.aax5123,https://doi.org/10.1126/science.aax5123,False,,,,,,,,,,,,,,,,,,,,,,,,,,
304,10.1016/j.nanoen.2019.02.045,https://doi.org/10.1016/j.nanoen.2019.02.045,False,,,,,,,,,,,,,,,,,,,,,,,,,,
305,10.1021/jacs.8b09147,https://doi.org/10.1021/jacs.8b09147,False,,,,,,,,,,,,,,,,,,,,,,,,,,
306,10.1002/adfm.202008851,https://doi.org/10.1002/adfm.202008851,False,,,,,,,,,,,,,,,,,,,,,,,,,,
307,10.1002/aenm.201902435,https://doi.org/10.1002/aenm.201902435,False,,,,,,,,,,,,,,,,,,,,,,,,,,
308,10.1002/aenm.202100544,https://doi.org/10.1002/aenm.202100544,False,,,,,,,,,,,,,,,,,,,,,,,,,,
309,10.1002/adfm.202009681,https://doi.org/10.1002/adfm.202009681,False,,,,,,,,,,,,,,,,,,,,,,,,,,
310,10.1002/adma.202008773,https://doi.org/10.1002/adma.202008773,False,,,,,,,,,,,,,,,,,,,,,,,,,,
311,10.1002/aenm.202100190,https://doi.org/10.1002/aenm.202100190,False,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
330,10.1038/s41563-021-01064-6,https://doi.org/10.1038/s41563-021-01064-6,True,0.008540852614738626,0.009529202018621534,0.01912285545069904,0.02737280760997439,0.03383351392817897,0.09102926055237533,0.09102926055237533,-0.008049947295818973,311.0,304.0,311.0,784.0,784.0,784.0,0.002666198225973175,0.002685703269099993,0.003931020408163266,0.003934030652499902,-1.9505043126818045e-05,-3.010244336636332e-06,1.5826275461452486,1.597285020878007,3.08192,3.0842800315599233,-0.014657474732758358,-0.002360031559923037
331,10.1126/science.aaq1479,https://doi.org/10.1126/science.aaq1479,True,-0.04675695571796513,0.04675695571796513,0.050269796407816134,0.05283291218453981,0.054916641610701526,0.09611676522404747,-0.010466295850083221,-0.09611676522404747,303.0,302.0,303.0,773.0,774.0,773.0,0.0019488893633755463,0.002030389187021431,0.003627936592553101,0.0036829664759452634,-8.149982364588464e-05,-5.5029883392162214e-05,1.1430085992480092,1.18494186951378,2.8080229226361,2.8469330859056887,-0.04193327026577087,-0.038910163269588516
332,10.1016/j.joule.2019.01.001,https://doi.org/10.1016/j.joule.2019.01.001,True,-0.006373225072537519,0.027256560095515116,0.035287718539453033,0.04242310118434945,0.049152307102953666,0.11397381606488333,0.11397381606488333,-0.10401667215042118,307.0,306.0,307.0,774.0,777.0,774.0,0.0010549280123369822,0.0010464902136735593,0.003196814684648739,0.0031654856901281846,8.437798663422967e-06,3.132899452055419e-05,0.6635187317793955,0.6532817280693225,2.48392500997207,2.450085924159215,0.010237003710072967,0.033839085812854997
333,10.1063/1.4965865,https://doi.org/10.1063/1.4965865,True,0.1370798929914153,0.1370798929914153,0.15873273848455502,0.17989079093030474,0.1979558221313236,0.31380536030979195,0.31380536030979195,0.049509648174801905,423.0,422.0,423.0,774.0,774.0,774.0,0.0012876432449811595,0.0011485427089319418,0.0014526987345292509,0.0013839640155216527,0.00013910053604921768,6.873471900759823e-05,0.7866238292694762,0.707944498112066,1.12301523656776,1.0691013849777762,0.07867933115741021,0.05391385158998374
334,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,https://doi.org/nan,False,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10.1038/s41467-021-21391-1,https://doi.org/10.1038/s41467-021-21391-1,True,-0.004630806770357327,0.0055235613167041835,0.006226460393699081,0.00680363958411455,0.007281492650452752,0.012133965160114458,0.005341905708279464,-0.012133965160114458,311.0,310.0,311.0,541.0,541.0,541.0,0.0022000887139837205,0.002210601011868081,0.002286120892764344,0.0022976632048599746,-1.051229788436069e-05,-1.1542312095630392e-05,0.936027958153041,0.9413567123564239,1.15927113863849,1.1623260047830024,-0.005328754203382968,-0.003054866144512447
352,10.1038/s41467-021-21391-1,https://doi.org/10.1038/s41467-021-21391-1,True,0.002163357673707577,0.0025198435704725905,0.00321076406533332,0.003696555370292854,0.004036445312031383,0.006014701172345,0.006014701172345,-0.0027463249724516635,308.0,308.0,308.0,544.0,545.0,544.0,0.0022428536352882738,0.0022399910576817407,0.0025314367710244316,0.0025191660026116333,2.8625776065330927e-06,1.2270768412798224e-05,0.9400276401242673,0.9381734464643315,1.0086130461917624,1.0108728975570669,0.0018541936599357767,-0.0022598513653044883
353,10.1038/s41467-018-04958-3,https://doi.org/10.1038/s41467-018-04958-3,True,-0.013351407476287621,0.013351407476287621,0.014815898749582323,0.015829706136565064,0.016559470281317473,0.023972639400765106,-0.001824221945943134,-0.023972639400765106,305.0,302.0,305.0,972.0,972.0,972.0,0.0012750198221744432,0.001295336153368967,0.001478301227167155,0.0015053475336002926,-2.0316331194523887e-05,-2.7046306433137516e-05,0.8472171461278237,0.8634879430583562,1.41914191419141,1.4539980859964043,-0.01627079693053246,-0.03485617180499445
354,10.1038/nnano.2016.182,https://doi.org/10.1038/nnano.2016.182,True,-0.005554578249141271,0.00562968086350595,0.006332321352300523,0.006852252762326475,0.0072702912625027625,0.011605064951974857,0.0021194413056610955,-0.011605064951974857,304.0,300.0,304.0,851.0,850.0,850.0,0.0018454224857714883,0.001860801087624019,0.0020720313518125225,0.0020833963256938256,-1.5378601852530623e-05,-1.136497388130311e-05,1.0928694634000522,1.1051958149457746,1.63080568720379,1.636068137053144,-0.01232635154572237,-0.0052624498493540894
355,10.1038/ncomms12167,https://doi.org/10.1038/ncomms12167,True,0.02032685475699216,0.02320568951147673,0.026900665421086326,0.030194484972956046,0.03387789187887924,0.094171636361923,0.094171636361923,-0.0281848439023709,301.0,300.0,301.0,916.0,917.0,916.0,0.0021888455318265897,0.0021498891562911912,0.0029018598802049173,0.002825371232954769,3.89563755353985e-05,7.648864725014843e-05,1.4502839309492803,1.4263936323977402,2.43402781276162,2.5042272643226173,0.023890298551540123,-0.07019945156099716
356,10.1038/s41467-019-10476-7 ,https://doi.org/10.1038/s41467-019-10476-7 ,True,-0.010525776461680035,0.011345633698802638,0.013001735480056884,0.014450644065270664,0.01568976193691482,0.026530366068543774,0.006673080162496449,-0.026530366068543774,328.0,325.0,328.0,873.0,874.0,873.0,0.0011808183021385064,0.0011954554161489907,0.001481546226428936,0.0014895794487669012,-1.4637114010484283e-05,-8.033222337965268e-06,0.7364801542521019,0.7468397304662449,1.29480833134496,1.3004028587735048,-0.010359576214142963,-0.0055945274285447155
357,10.1126/sciadv.abf2738,https://doi.org/10.1126/sciadv.abf2738,True,-0.00961054745850423,0.033419663269529894,0.04338505230863004,0.05222656619998906,0.059851025044231516,0.1239666581459422,0.08401000524187481,-0.1239666581459422,306.0,300.0,306.0,792.0,804.0,792.0,0.003072842902613729,0.003105076535139536,0.0041163760036598265,0.004036517708184663,-3.2233632525806907e-05,7.985829547516379e-05,1.7666257979914128,1.76971918203312,2.6463731775104744,2.5806204417940664,-0.0030933840417071146,0.06575273571640805
358,10.1126/science.abb3517,https://doi.org/10.1126/science.abb3517,True,0.0050657896269942085,0.0050657896269942085,0.005788212589332241,0.006391818911586609,0.006886903648088352,0.011249855902140117,0.011249855902140117,0.0010934105280628892,315.0,314.0,315.0,573.0,574.0,573.0,0.0042449789089937275,0.0042205061875244905,0.004827314479674713,0.004789580259028883,2.4472721469236992e-05,3.773422064582994e-05,1.8713694934829577,1.8602692725094883,2.55318606627017,2.5414646793184463,0.01110022097346941,0.011721386951723645
359,10.1126/science.aax5123,https://doi.org/10.1126/science.aax5123,True,0.027354120621128596,0.027354120621128596,0.03072391597932905,0.0338866615166383,0.036676158526237915,0.06625757010663808,0.06625757010663808,0.0014381217799571931,301.0,300.0,301.0,874.0,873.0,873.0,0.002190896950605859,0.0021339964269251523,0.0025114864763025224,0.002480771790710656,5.690052368070679e-05,3.0714685591866527e-05,1.246123113964326,1.2131633207892538,1.64280398196585,1.6180792188247914,0.03295979317507225,0.024724763141058537
360,10.1126/science.abe1292,https://doi.org/10.1126/science.abe1292,True,0.020149539798222045,0.020617217257006763,0.022457500699899612,0.02401346466390043,0.02534910362639586,0.0401956259086198,0.0401956259086198,-0.013847471347618821,300.0,299.0,300.0,900.0,900.0,900.0,0.0015259552260508897,0.001499578096858002,0.00208815825778563,0.0020502690191264075,2.637712919288768e-05,3.7889238659222745e-05,1.010773544655603,0.9931235136701598,1.77136734964023,1.7290127802886408,0.017650030985443155,0.04235456935158921
361,10.1126/science.aax7792,https://doi.org/10.1126/science.aax7792,True,1.642952429609568,1.654927935338558,8.236541766059322,15.550296453829095,22.026857953332936,76.0276488610909,76.0276488610909,-0.023681086805706943,2.0,2.0,2.0,341.0,351.0,341.0,0.0013661490807953872,0.0013040456212202037,0.002670940170940171,0.0025481215517417716,6.210345957518345e-05,0.00012281861919839938,0.31840658626452295,0.30386994566741987,0.9375,0.8689094491439441,0.014536640597103079,0.06859055085605592
362,10.1039/d0ee02638g,https://doi.org/10.1039/d0ee02638g,True,-0.004117182547483435,0.005085450317803579,0.006088279615012494,0.006954094755544682,0.007743134975027115,0.019069592236134057,0.0036511140740794175,-0.019069592236134057,324.0,323.0,324.0,773.0,773.0,773.0,0.001378668969376617,0.001385394983465456,0.0017850533393847167,0.0018003534072083508,-6.726014088839121e-06,-1.530006782363407e-05,0.8028941698310295,0.8072177701658463,1.37081850533807,1.3762331989774141,-0.004323600334816824,-0.005414693639344215
363,10.1039/d0ee03459b,https://doi.org/10.1039/d0ee03459b,True,0.0003075662549841197,0.007129375642656538,0.00961983031944817,0.01154721744992765,0.013061585637981299,0.023861555672444672,0.023861555672444672,-0.01394630845750027,300.0,300.0,300.0,723.0,723.0,723.0,0.0018342869864664724,0.0018336666982811903,0.001956114180685712,0.0019288647657638939,6.202881852820658e-07,2.724941492181828e-05,0.9436372151664829,0.9416364887528641,1.41427055263577,1.3945692256472952,0.002000726413618814,0.01970132698847471
364,10.1039/d0ee02791j,https://doi.org/10.1039/d0ee02791j,True,0.01579980113393663,0.022228614765639348,0.0259089399447202,0.028505984812583103,0.030535545220800236,0.04778776318117339,0.04778776318117339,-0.03366253446650512,300.0,299.0,300.0,801.0,801.0,801.0,0.0019188908426168165,0.0018953341215096871,0.0028844734691154074,0.0028620966150602668,2.3556721107129402e-05,2.2376854055140578e-05,1.1585907848735764,1.1477754088735226,2.0191314283807853,2.060284229842175,0.010815376000053778,-0.041152801461389554
365,10.1039/d0ee01349h,https://doi.org/10.1039/d0ee01349h,True,0.02635767420556071,0.02635767420556071,0.02669364337687898,0.027053157354521056,0.027430210641477975,0.035851108125112954,0.035851108125112954,0.02160968081475157,300.0,300.0,300.0,576.0,576.0,576.0,0.0029530344204294484,0.0028795888234267155,0.003590255636726425,0.003512770966861847,7.344559700273295e-05,7.748466986457836e-05,1.2461477420111602,1.2144997903103694,1.3888768557247,1.357314216874356,0.03164795170079082,0.03156263885034405
366,10.1039/c9ee01137d,https://doi.org/10.1039/c9ee01137d,True,0.005285660556713312,0.014744724662506242,0.019093729022887737,0.02219821767189685,0.02457253918100936,0.046038282639439244,0.046038282639439244,-0.041303091086183394,332.0,323.0,332.0,767.0,773.0,767.0,0.001794002445719001,0.001784845918213695,0.0018798350197122256,0.0018595741297950882,9.15652750530611e-06,2.0260889917137403e-05,0.9801840887108817,0.9781990320821325,1.32046936114732,1.306895218207014,0.001985056628749149,0.013574142940306011
367,10.1039/c9ee03087e,https://doi.org/10.1039/c9ee03087e,True,-0.007966377900110256,0.011652270283132999,0.014073143720506975,0.016016297969359505,0.01767540938491088,0.03948118795764474,0.01637494589778323,-0.03948118795764474,308.0,309.0,309.0,933.0,933.0,933.0,0.0009300012854937014,0.0009355556448634394,0.001527790344406029,0.001521236513168058,-5.554359369737915e-06,6.553831237971104e-06,0.6638717454768228,0.6672222345320202,1.37249823564539,1.3941428528510103,-0.0033504890551974142,-0.021644617205620165
368,10.1039/c9ee03897c,https://doi.org/10.1039/c9ee03897c,True,0.014937108216870856,0.014969593463010277,0.016464211189655777,0.017509803504309165,0.018330180130941225,0.02675358118920025,0.02675358118920025,-0.001954807708030723,302.0,300.0,302.0,812.0,814.0,812.0,0.0018153290901598356,0.0017893671300072435,0.002543568782011008,0.0025099624498908057,2.5961960152592108e-05,3.360633212020226e-05,1.0709044436006259,1.0548685191894043,1.838875848785878,1.813798031700041,0.01603592441122159,0.025077817085837006
369,10.1039/c8ee03386b,https://doi.org/10.1039/c8ee03386b,True,0.003980640114305251,0.01458237548590539,0.01779742848388721,0.020181307891557,0.02193299097657621,0.03381785919811682,0.03381785919811682,-0.02752426377845875,299.0,300.0,300.0,874.0,874.0,874.0,0.0010619196366998826,0.001050523464964399,0.0016012845229187872,0.0015498123080190422,1.1396171735483579e-05,5.1472214899745024e-05,0.6921668021202506,0.6822104459198881,1.39952267303102,1.3545359572086428,0.009956356200362504,0.04498671582237712
370,10.1039/c9ee02044f,https://doi.org/10.1039/c9ee02044f,True,0.042394921899518614,0.0832055885308309,0.09666079390956808,0.10656470918347745,0.11431379328608794,0.17175742050564732,0.17175742050564732,-0.08765710083961686,298.0,297.0,298.0,524.0,524.0,524.0,0.0017721390684044215,0.0017735107898326705,0.00339101578726775,0.0037069254250393104,-1.3717214282489652e-06,-0.00031590963777156046,0.661598865761622,0.6560010118588292,1.0687079202035372,1.1713884343124221,0.005597853902792771,-0.1026805141088849
371,10.1039/c6ee00322b,https://doi.org/10.1039/c6ee00322b,False,,,,,,,,,,,,,,,,,,,,,,,,,,
372,10.1039/c6ee02017h,https://doi.org/10.1039/c6ee02017h,True,-5.855729865800573e-05,0.0034573529962236703,0.004404475837397465,0.005362751653081947,0.006363065978643865,0.018248457095123315,0.0081493510637982,-0.018248457095123315,300.0,300.0,300.0,600.0,601.0,600.0,0.002650761202367513,0.002654252027301633,0.00340632607896764,0.0034339097229443946,-3.4908249341198024e-06,-2.7583643976754595e-05,1.1332971098168898,1.1342565504199336,1.3738309390165664,1.372957332479122,-0.0009594406030437597,0.0008736065374443935
373,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,True,0.0050191018803439095,0.0050226106315518285,0.005270936355041379,0.005506849489319092,0.005732474821671551,0.009357910407737943,0.009357910407737943,-0.0008228021582568752,302.0,302.0,302.0,770.0,770.0,770.0,0.002153150227467457,0.0021425565649214637,0.0024257385789016976,0.0024189855183732543,1.0593662545993476e-05,6.753060528443336e-06,1.1735994021283744,1.1679170275330684,1.5555690001049993,1.5502093528079384,0.005682374595306072,0.005359647297060954
374,10.1039/c7ee01193h,https://doi.org/10.1039/c7ee01193h,True,-0.0067343897154992765,0.0188262335739587,0.030104143347436906,0.04310669190275633,0.05633109654138133,0.17955854624421166,0.17955854624421166,-0.09060840691215642,325.0,325.0,325.0,845.0,851.0,845.0,0.001985435801179086,0.0019870261001471955,0.0030724944535387897,0.003086019592810697,-1.5902989681094819e-06,-1.3525139271907283e-05,1.2721258422482133,1.2646912218067279,2.61294135388925,2.607686555925039,0.007434620441485462,0.005254797964211022
375,10.1039/c7ee01871a,https://doi.org/10.1039/c7ee01871a,True,-0.003417637657397501,0.012377710515488303,0.014454967716709946,0.01635936010240285,0.018106843671416902,0.03892701486604141,0.024480924826279317,-0.03892701486604141,298.0,298.0,298.0,773.0,773.0,773.0,0.0017379545787310471,0.0017501132032842984,0.002292276616508926,0.0023178936973115506,-1.2158624553251307e-05,-2.5617080802624488e-05,0.9971561757123122,1.005926452470253,1.7719298245614,1.7810222048646973,-0.008770276757940731,-0.009092380303297398
376,10.1039/c7ee02530k,https://doi.org/10.1039/c7ee02530k,True,0.006621881490301163,0.026554376342455086,0.058086146108315286,0.11051175929906125,0.16218971379774963,0.6357266458491573,0.6357266458491573,-0.08459543902668297,308.0,307.0,308.0,900.0,901.0,900.0,0.0006831264599198553,0.0006813414693476461,0.0012361381622953496,0.001200388195647186,1.784990572209228e-06,3.574996664816349e-05,0.48207443246138243,0.4808116809197508,1.11376048422811,1.0803493760824674,0.0012627515416316348,0.03341110814564252
377,10.1039/c7ee02677c,https://doi.org/10.1039/c7ee02677c,True,0.0034440835680226967,0.004097513780215558,0.005393915097575577,0.006488156645145911,0.007327731527670523,0.012734006159158396,0.012734006159158396,-0.0030906736120796365,297.0,297.0,297.0,523.0,523.0,523.0,0.0025710448209768774,0.0025638912076968094,0.0032313973044128183,0.0032241647719900347,7.153613280067982e-06,7.232532422783624e-06,1.016407684004132,1.0133341445055029,1.1454241512393681,1.1433876958618048,0.0030735394986292075,0.002036455377563362
378,10.1039/c8ee00112j,https://doi.org/10.1039/c8ee00112j,True,0.000523772121622474,0.004818728015809721,0.006486719613137241,0.008169324948218782,0.009896086010260107,0.029702482252420597,0.011688079673464451,-0.029702482252420597,305.0,304.0,305.0,770.0,769.0,769.0,0.0018963720184033384,0.0018964422473993635,0.002131007626337911,0.002123445691282888,-7.022899602506828e-08,7.561935055023106e-06,1.0394257574306363,1.0415154971511933,1.4085620197585,1.4209131735967677,-0.002089739720557038,-0.012351153838267681
379,10.1039/c8ee00290h,https://doi.org/10.1039/c8ee00290h,True,-0.04570585576079233,0.04570585576079233,0.05072990055892466,0.053480381938248105,0.055239125610056644,0.06806323271451373,-0.0028806505727374094,-0.06806323271451373,298.0,298.0,298.0,522.0,523.0,522.0,0.0029651471957781333,0.0031328747982214706,0.0038416751143529027,0.004083028901536533,-0.0001677276024433373,-0.00024135378718363005,1.1660477065543513,1.228783097913595,1.3695709177467945,1.4673762009135403,-0.06273539135924366,-0.09780528316674575
380,10.1039/c8ee01151f,https://doi.org/10.1039/c8ee01151f,True,0.01624210354113883,0.021994310228981778,0.02651594532763409,0.029948247360092176,0.03264017056597154,0.050952590841802266,0.050952590841802266,-0.05091925591892105,299.0,300.0,300.0,873.0,874.0,873.0,0.001665014568758154,0.0016301086874171396,0.002163769843814023,0.0021233631755493837,3.49058813410145e-05,4.040666826463915e-05,1.041881466183096,1.0151708818055396,1.5443229864306092,1.4991560176051524,0.026710584377556357,0.04516696882545679
381,10.1039/c8ee01755g,https://doi.org/10.1039/c8ee01755g,True,0.07095809657998263,0.07095809657998263,0.07620834057462046,0.0813579276665134,0.08616886150174143,0.14594656426992858,0.14594656426992858,0.015131682548190608,303.0,302.0,303.0,915.0,922.0,915.0,0.0015232770095241312,0.0014237805973229053,0.002055025726569851,0.0019644837528000067,9.949641220122598e-05,9.054197376984425e-05,1.0022574231252568,0.9295579858874076,1.5429099391452803,1.421440483732547,0.07269943723784922,0.12146945541273335
382,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,True,0.01471727434050651,0.014806104064959998,0.017014284292290103,0.018469737969728478,0.01951558334584013,0.02863175068165573,0.02863175068165573,-0.0035436290162964004,296.0,295.0,296.0,723.0,724.0,723.0,0.001431433125720354,0.001407426291211965,0.002124651834849001,0.002089952566681371,2.4006834508389068e-05,3.4699268167630044e-05,0.7953032785675006,0.780539269798017,1.52492211838006,1.4895313265626093,0.014764008769483583,0.03539079181745075
383,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,True,-0.0012039156845349709,0.004518176475604145,0.005733825304505228,0.006745872704719128,0.007579553070433361,0.015749051538006768,0.008913138904591136,-0.015749051538006768,300.0,300.0,300.0,724.0,724.0,724.0,0.0022448667477482634,0.0022483848737061695,0.0030695178763894167,0.0030977886583478565,-3.518125957906095e-06,-2.8270781958439784e-05,1.2236827681129816,1.2263379240418528,1.9864932681956444,1.9986881948611834,-0.0026551559288712223,-0.012194926665539008
384,10.1039/c5ee03366g,https://doi.org/10.1039/c5ee03366g,True,0.00318503551561172,0.005094901677357434,0.006272229485634073,0.007234389223898572,0.008060434170374798,0.015465614228682464,0.015465614228682464,-0.010000456701761704,319.0,319.0,319.0,775.0,803.0,775.0,0.0020028626090550354,0.0019625987392428153,0.002588603756737235,0.0025115236038984537,4.02638698122201e-05,7.708015283878133e-05,1.1637070229117914,1.1082230530371981,2.07864881666,1.9464307930213016,0.05548396987459325,0.13221802363869828
385,10.1039/c5ee02600h,https://doi.org/10.1039/c5ee02600h,True,0.011069838544753277,0.011069838544753277,0.01173046327278716,0.012399741640138141,0.013044016620574523,0.020425397276909327,0.020425397276909327,0.004404531609815489,303.0,302.0,303.0,729.0,731.0,729.0,0.0017526426171408692,0.0017345005927577146,0.0019318307626457682,0.0019198337759452249,1.8142024383154638e-05,1.1996986700543331e-05,0.9269100410101186,0.9167863799514294,1.35287958115183,1.3359759669739208,0.010123661058689226,0.016903614177909088
386,10.1039/c5ee02423d,https://doi.org/10.1039/c5ee02423d,True,0.014356520719526611,0.027388658144082326,0.04469494978044499,0.05903590242206072,0.06955781302547631,0.13838830278622977,0.13838830278622977,-0.03465511817183624,303.0,302.0,303.0,902.0,901.0,901.0,0.0007011097939965943,0.0006830434014862696,0.0014290508795704662,0.0013352820667875737,1.8066392510324657e-05,9.376881278289257e-05,0.4758895317868231,0.4601439819299592,1.28757484249299,1.2044244242423914,0.015745549856863883,0.08315041825059866
