sampleid,Temperature,alpha,rho,kappa,sigma,ZT_tep_reevaluated,autoTcTh_buffer_dT,is_Temp_in_autoTcTh_range,ZT_author_declared,is_Temp_in_ZT_author_declared,autoTc,autoTh,dbname,version,versionlabel,update,pykeri_compatible,interpolation_method,extrapolation_method
378.0,473.346693386773,-0.000179686154165782,1.2560295737893355e-05,1.3021663358513509,79615.95975667071,0.9344202595393216,0.0,True,0.9301483686843818,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,523.446893787575,-0.00018791513913355798,1.4129217472811775e-05,1.2166122967136683,70775.32792769703,1.0752906148443975,0.0,True,1.0735047484755995,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,573.046092184368,-0.00019614390768578097,1.6052622419279188e-05,1.1286567954309286,62295.11751294921,1.2168339287056584,0.0,True,1.220858342570497,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,622.645290581162,-0.000203508745352476,1.7968906173135198e-05,1.0877643334934073,55651.69022336327,1.3193207884076699,0.0,True,1.3121561513559077,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,671.242484969939,-0.0002104411847453,2.0280426627467643e-05,1.0480086233722137,49308.62739571801,1.3986175381212986,0.0,True,1.4032930845225,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,720.841683366733,-0.00021694209152646498,2.2389926903214134e-05,1.0666444900206475,44662.94170243349,1.4205455627650092,0.0,True,1.4034081096774924,True,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
378.0,770.440881763527,-0.00022344299830763,2.5087242400425218e-05,1.08845208845208,39860.8975844651,1.4086742543055744,0.0,False,1.4085620197585,False,305.01002004008,769.102963045295,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,298.055555555555,0.000186464403292181,8.066828619185784e-06,1.11363526570048,123964.45334435948,1.1535682301951142,0.0,False,1.10107993563086,False,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,323.055555555555,0.000201445884773662,9.2939019189282e-06,1.0753091032608626,107597.4341802956,1.3117848362081073,0.0,True,1.2393480392060299,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,348.333333333333,0.000210686419753086,1.0629910089918328e-05,1.0234782608695603,94074.17292724093,1.421215411567044,0.0,True,1.327561794199305,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,373.055555555555,0.000217890329218107,1.2103401599910087e-05,0.9971939359267727,82621.40124371555,1.4674467457120057,0.0,True,1.36807429942004,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,398.055555555555,0.00022231625514403198,1.3675728873388411e-05,0.9868180224403931,73122.24520229406,1.4578021000030528,0.0,True,1.359498074328847,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,423.333333333333,0.00022359382716049297,1.5320244129290408e-05,1.018175938912258,65273.11128731454,1.3567929237770695,0.0,True,1.2715322709441075,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,448.055555555555,0.000223019958847736,1.695404716264232e-05,1.082970226843094,58982.966745749465,1.2137505095975498,0.0,True,1.1539419829501405,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,473.055555555555,0.000218742181069958,1.8530412554006877e-05,1.189527410207936,53965.33925434745,1.0268752373484615,0.0,True,1.0127133297896707,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,498.333333333333,0.000210945679012345,1.965242538919454e-05,1.298007492852205,50884.30461869751,0.8692963374913859,0.0,True,0.8665677353355293,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
379.0,521.666666666666,0.00020370617283950598,2.109915543779146e-05,1.3999847185250895,47395.262002234645,0.732846637180447,0.0,True,0.706376696733247,True,298.333333333333,521.666666666666,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,298.860371332821,-8.696953362184269e-05,6.770631568220953e-06,2.01990049751243,147696.7089294388,0.16528881118447153,0.0,False,0.158744394618834,False,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,322.184618827011,-9.45430297544281e-05,6.937066325800388e-06,1.9321204688851261,144153.15538800496,0.21485911690824752,0.0,True,0.2071012263146325,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,372.164277396093,-0.00011037921512588799,7.906463528698643e-06,1.7330299504107316,126478.79755218375,0.33091842413587724,0.0,True,0.33266408919950297,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,423.480367976485,-0.000128278021592428,8.803939308365945e-06,1.5333894298763935,113585.51722974167,0.5161884504398332,0.0,True,0.5053022197312828,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,473.466128974842,-0.00014686335135245,1.0340873361703478e-05,1.3837046170072491,96703.63082710332,0.7136991422213548,0.0,True,0.7110322732352835,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,522.782148360226,-0.00016373008446779098,1.2522472182784986e-05,1.2343571345296813,79856.43612566612,0.9066649221222854,0.0,True,0.9120644841082296,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,573.44756741913,-0.00018850137050390798,1.5742093224649987e-05,1.129515644809074,63523.95362734451,1.1459561729325891,0.0,True,1.1695471965136968,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,624.100781619483,-0.0002077743677629,1.985330398340332e-05,1.0289948359383807,50369.44988279863,1.3188417223659252,0.0,True,1.3307927556796946,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,674.074337759289,-0.000220861408745798,2.3848769918145503e-05,0.9638233748179013,41930.88379116539,1.4304873815230228,0.0,True,1.458488530490959,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,722.708410673148,-0.000230511256439334,2.7765994524867027e-05,0.930351113896337,36015.277576476044,1.4865765206440813,0.0,True,1.528920275360148,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,772.671287561723,-0.00023878729474224799,3.125551546332682e-05,0.9401782947783118,31994.353162190997,1.4992716142712517,0.0,True,1.5439666460440116,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,823.293989615699,-0.00024431457005843,3.5514022423317806e-05,0.9502865789114693,28157.891778077486,1.4561268824469173,0.0,True,1.528409099208378,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
380.0,873.906012418443,-0.000245030842694629,3.830346095379485e-05,0.980099502487561,26107.301405642997,1.3976487771225392,0.0,False,1.4637226429155357,True,299.602574109176,872.151104301839,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,303.717931242925,-7.385263631999719e-05,1.0362672417240893e-05,1.520813713900653,96500.20378297883,0.10511256868821124,0.0,True,0.10829484623293789,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,332.912367621,-8.78485708698048e-05,1.1024523385006641e-05,1.4069160186833778,90706.86913866959,0.16564233099382336,0.0,True,0.17403111633047005,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,379.370151535803,-0.000102571663930685,1.2311139715758175e-05,1.3111979877005828,81227.24809304267,0.2472586111422623,0.0,True,0.26608196510130894,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,426.429574668571,-0.000120520922845341,1.2875095798411473e-05,1.2320120088835673,77669.32500210055,0.39048720130379644,0.0,True,0.40253287345783406,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,474.078547342345,-0.00013560315042758297,1.300051233223344e-05,1.1662681190367323,76920.04549086903,0.5749512080123858,0.0,True,0.5997351996758864,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,522.326314604211,-0.000152477850408026,1.4455841190427457e-05,1.1078052821857358,69176.18883792055,0.7583132202431703,0.0,True,0.8252632568556906,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,571.763137152644,-0.000168636414818151,1.614311905043844e-05,1.017251553708444,61945.89762211042,0.9901547193548292,0.0,True,1.054450987965867,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,620.603298585389,-0.000184077776921754,1.8294045528625017e-05,0.9693680257656059,54662.59491020082,1.1858188644625565,0.0,True,1.2233349681148702,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,668.84537658751,-0.00019808508999105099,2.1486194591247654e-05,0.9293867886382383,46541.51277245471,1.314235833362948,0.0,True,1.3706835933229837,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,718.890238771119,-0.00022069563052999,2.8929582904218736e-05,0.8821371818960316,34566.69262432305,1.3720557439290446,0.0,True,1.446350155434018,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,766.51858787832,-0.00022538358055932499,3.1587523385083246e-05,0.8719160794487246,31658.069162593343,1.4137641857680159,0.0,True,1.5319189660108934,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,816.547093440165,-0.000239750383728717,4.050572134683999e-05,0.8778964688032809,24687.87042297702,1.3198974392094338,0.0,True,1.479672918782553,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,864.773525977989,-0.00024587238279235896,4.275163685829471e-05,0.8971980206351401,23390.91724872703,1.362952848422484,0.0,True,1.4715714995530462,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
381.0,914.184035700104,-0.00024876928273843,5.223382424142271e-05,0.9249867844581097,19144.682866374835,1.1709538791564116,0.0,True,1.3414040914404526,True,303.717931242925,914.184035700104,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,296.018099547511,6.76142131979695e-05,5.028386050283872e-06,1.66986155484557,198870.96774193502,0.16117036314860705,0.0,False,0.16114899018650009,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,324.253393665158,7.49238578680203e-05,5.160915176459811e-06,1.6357850840090984,193764.08365734108,0.21561145379604207,0.0,True,0.2155223541557761,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,374.20814479638,8.654097171863669e-05,5.575446163622595e-06,1.644163148612766,179357.84341790847,0.30572590127341825,0.0,True,0.3047318487031917,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,424.886877828054,0.00010089920232052199,6.26279980919478e-06,1.6014242845315043,159672.99458172717,0.43129442518934874,0.0,True,0.43238295128865456,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,474.841628959276,0.00011290790427846199,6.942279251064228e-06,1.5336168932377061,144044.91145277733,0.5685628980910021,0.0,True,0.5769314753030516,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,525.882352941176,0.000129485134155184,7.819605202350302e-06,1.413550887709868,127883.69414090557,0.797686321646423,0.0,True,0.8012742983606086,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,575.837104072398,0.000145018129079042,9.06197207526215e-06,1.3113250097622595,110351.25596224831,1.0190868020652855,0.0,True,1.0433467464295916,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,624.705882352941,0.00015989847715736,1.0272765324606051e-05,1.2444247407600073,97344.77216224629,1.2494194049014915,0.0,True,1.280156749975331,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,673.574660633484,0.000168905003625815,1.1279989538743982e-05,1.2101234941923478,88652.5644873381,1.407772190854718,0.0,True,1.4310524551700954,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
382.0,722.805429864253,0.00017386511965192098,1.1875533515240547e-05,1.2353567625133,84206.7431089848,1.4893638462764127,0.0,False,1.524159373421434,True,296.777442094662,722.553191489361,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,300.139931293214,0.00013025059665871099,7.921330209308016e-06,1.8553662756927438,126241.42329339367,0.3464618703677394,0.0,True,0.34462125596114673,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,323.252003254312,0.000135023866348448,8.300155553830854e-06,1.8181296715523234,120479.66975010005,0.3905271375723301,0.0,True,0.3892709995152878,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,373.417111776492,0.00015471360381861502,9.56795072074364e-06,1.7130467401736145,104515.58846681414,0.5453346307790187,0.0,True,0.5430851675243978,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,423.152022605406,0.00017768496420047698,1.1475947656446463e-05,1.5807461159047775,87138.77319214358,0.7364564959866333,0.0,True,0.7286999619799267,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,473.331696466656,0.000205727923627684,1.4216228927393104e-05,1.4460868448898117,70342.14242801833,0.9744808068430301,0.0,True,0.9718914829381438,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,523.524375094934,0.00024122911694510698,1.79196560502074e-05,1.312708045345727,55804.642522054775,1.2950858091192616,0.0,True,1.2855390476270583,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,573.724856583429,0.000281205250596658,2.3283926216109808e-05,1.1952554773264534,42948.083184876035,1.630172490499199,0.0,True,1.6316577020871448,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,623.399425293335,0.000269570405727923,1.9494305945125527e-05,1.2025333115529373,51297.03015921149,1.932439601241338,0.0,True,1.907323911302754,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,647.779722134945,0.00025167064439140797,1.4577236647710679e-05,1.4144690713374424,68600.10742550768,1.9898659073513858,0.0,True,1.9871418745822453,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,673.925546148196,0.000246300715990453,1.3632623884665478e-05,1.553078777078236,73353.4504039857,1.9309468945799595,0.0,True,1.91073087253578,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,698.764130979852,0.00024122911694510698,1.2989566107455757e-05,1.6119685966230322,76984.86552418556,1.9419535437583328,0.0,True,1.92261617515464,True,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
383.0,724.041756746352,0.000237947494033412,1.2480268813003001e-05,1.65535524920466,80126.47924362938,1.984315542436091,0.0,False,1.95304080462222,False,300.139931293214,723.006480499587,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,319.744835965978,0.000160483870967741,9.233158393614564e-06,1.7135531981205834,108305.30110818597,0.5204972554939051,0.0,True,0.5278231338876752,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,342.223572296476,0.000168145161290322,1.0859412267545595e-05,1.6047869747661663,92086.01491156172,0.5552070304940263,0.0,True,0.5622351277003534,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,361.664641555285,0.00017459677419354798,1.2423135893967135e-05,1.5139677936646945,80494.97393694417,0.5861794785425862,0.0,True,0.5900525815191167,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,386.269744835966,0.000183064516129032,1.4637948108170758e-05,1.4022369648243949,68315.58580548663,0.6306631011378223,0.0,True,0.6340499992119099,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,403.584447144593,0.00019153225806451597,1.648155983932313e-05,1.3257899883541675,60673.86884183823,0.6775560576882478,0.0,True,0.6754143948078202,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,429.10085054678,0.000200806451612903,1.913761926501939e-05,1.2196606403386139,52253.10348961981,0.7412893830636258,0.0,True,0.7415888387679587,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,453.402187120291,0.00021008064516128997,2.1745967261647923e-05,1.1489759003303937,45985.537822621525,0.8008774145092891,0.0,True,0.8015441878607688,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,478.311057108141,0.000218951612903225,2.5108369176717755e-05,1.0783820316694392,39827.357681488545,0.8468677012336427,0.0,True,0.8512377134088303,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,503.21992709599,0.00022903225806451596,2.8391744517376704e-05,1.0172919418816557,35221.50600460519,0.913931102897754,0.0,True,0.9167387818243562,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,528.432563791008,0.000237903225806451,3.2192210215583465e-05,0.9524093243733066,31063.415444396058,0.9754742294035678,0.0,True,0.9688769862059834,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,552.430133657351,0.00024838709677419297,3.651657752780465e-05,0.8769807008716864,27384.822666871627,1.0642785753631716,0.0,True,1.0622766773698278,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
384.0,578.250303766707,0.00025806451612903194,4.134578620926569e-05,0.7977468281104283,24186.261568195736,1.167551685573965,0.0,True,1.1684984227712147,True,319.744835965978,774.48662103298,tematdb,v1.1.0,tematdb_v1.1.0_TEPatTsOfAlphas_convertedOn_20230810_204741__range_1_to_424,2023-08-10 20:49:08.756757,True,piecewise_liniear,constant
